song_id,num_id,genre_major,genre_sub,genre_detail,tempo_bpm,time_signature,western_key,moods,duration_meta_s,n_stems,instruments,instruments_meta,is_pansori,master_path,master_sr,master_ch,master_frames,master_dur_s,master_subtype,split
0499_민속악_판소리,0499,민속악,판소리,심청가,120,18/8,Gb / Ebm,절제된(2) | 표현적인(2) | 품위 있는(2),181.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0499_민속악_판소리/0499_민속악_판소리_master.wav,48000,2,8688000,181.0,PCM_24,train
0500_민속악_판소리,0500,민속악,판소리,심청가,120,18/8,Ab / Fm,불가사의한(2) | 우울감 있는(2) | 유려한(2) | 조화로운(2) | 표현적인(2) | 향토적인(2),215.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0500_민속악_판소리/0500_민속악_판소리_master.wav,48000,2,10344000,215.5,PCM_24,train
0501_민속악_판소리,0501,민속악,판소리,심청가,120,18/8,Gb / Ebm,기품 있는(2) | 애절한(2) | 우울감 있는(2) | 의례적인(2),172.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0501_민속악_판소리/0501_민속악_판소리_master.wav,48000,2,8256000,172.0,PCM_24,train
0502_민속악_판소리,0502,민속악,판소리,심청가,120,18/8,Ab / Fm,우울감 있는(2) | 진지한(2),262.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0502_민속악_판소리/0502_민속악_판소리_master.wav,48000,2,12576000,262.0,PCM_24,train
0503_민속악_판소리,0503,민속악,판소리,심청가,120,18/8,Bb / Gm,불가사의한(2),215.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0503_민속악_판소리/0503_민속악_판소리_master.wav,48000,2,10320000,215.0,PCM_24,test
0504_민속악_판소리,0504,민속악,판소리,심청가,120,18/8,Ab / Fm,긴장감 넘치는(2) | 서사적인(2) | 우울감 있는(2) | 향토적인(2),496.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0504_민속악_판소리/0504_민속악_판소리_master.wav,48000,2,23808000,496.0,PCM_24,test
0505_민속악_판소리,0505,민속악,판소리,심청가,140,12/4,Ab / Fm,리듬감 있는(2) | 불안한(2) | 절제된(2) | 표현적인(2),117.429,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0505_민속악_판소리/0505_민속악_판소리_master.wav,48000,2,5636572,117.429,PCM_24,train
0506_민속악_판소리,0506,민속악,판소리,심청가,80,12/4,Gb / Ebm,긴장된(2) | 리듬감 있는(2) | 불안한(2) | 유려한(2) | 차분한(2),160.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0506_민속악_판소리/0506_민속악_판소리_master.wav,48000,2,7722000,160.875,PCM_24,test
0507_민속악_판소리,0507,민속악,판소리,심청가,200,12/8,Gb / Ebm,긴장감 넘치는(2) | 리듬감 있는(2) | 불안한(2),114.6,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0507_민속악_판소리/0507_민속악_판소리_master.wav,48000,2,5500800,114.6,PCM_24,train
0508_민속악_판소리,0508,민속악,판소리,심청가,200,12/8,Ab / Fm,경쾌한(2) | 리듬감 있는(5) | 에너지 넘치는(4) | 활기찬(2),193.8,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0508_민속악_판소리/0508_민속악_판소리_master.wav,48000,2,9302400,193.8,PCM_24,train
0509_민속악_판소리,0509,민속악,판소리,심청가,200,12/8,Gb / Ebm,경쾌한(2) | 도취된(2) | 리듬감 있는(3) | 생기 있는(2) | 활기찬(2),324.9,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0509_민속악_판소리/0509_민속악_판소리_master.wav,48000,2,15595200,324.9,PCM_24,train
0510_민속악_판소리,0510,민속악,판소리,심청가,140,12/8,Gb / Ebm,긴장감 넘치는(2) | 불안한(2),317.571,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0510_민속악_판소리/0510_민속악_판소리_master.wav,48000,2,15243428,317.571,PCM_24,train
0511_민속악_판소리,0511,민속악,판소리,심청가,120,12/8,B / Abm,엄숙한(2) | 유려한(2) | 절제된(3) | 진지한(2),342.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0511_민속악_판소리/0511_민속악_판소리_master.wav,48000,2,16440000,342.5,PCM_24,train
0512_민속악_판소리,0512,민속악,판소리,심청가,240,12/8,Gb / Ebm,경쾌한(2) | 다이내믹한(2) | 리듬감 있는(3) | 불안한(2) | 신나는(2) | 에너지 넘치는(2) | 유쾌한(2) | 해학적인(2) | 활달한(3),381.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0512_민속악_판소리/0512_민속악_판소리_master.wav,48000,2,18324000,381.75,PCM_24,train
0513_민속악_판소리,0513,민속악,판소리,심청가,240,12/8,Ab / Fm,다이내믹한(2) | 도취된(2) | 리듬감 있는(3),99.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0513_민속악_판소리/0513_민속악_판소리_master.wav,48000,2,4776000,99.5,PCM_24,test
0514_민속악_판소리,0514,민속악,판소리,심청가,240,12/8,Ab / Fm,경쾌한(3) | 리듬감 있는(3) | 신나는(2) | 신명난(2) | 유려한(2) | 표현적인(2) | 해학적인(2) | 활기찬(2),134.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0514_민속악_판소리/0514_민속악_판소리_master.wav,48000,2,6456000,134.5,PCM_24,train
0515_민속악_판소리,0515,민속악,판소리,심청가,240,12/8,Gb / Ebm,경쾌한(2) | 리듬감 있는(5) | 즐거운(2) | 해학적인(2) | 활기찬(3),114.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0515_민속악_판소리/0515_민속악_판소리_master.wav,48000,2,5508000,114.75,PCM_24,train
0516_민속악_판소리,0516,민속악,판소리,심청가,240,12/8,Ab / Fm,경쾌한(2) | 리듬감 있는(4) | 생기 있는(2) | 신명난(2) | 품위 있는(2) | 해학적인(2) | 활기찬(3) | 희망찬(2),325.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0516_민속악_판소리/0516_민속악_판소리_master.wav,48000,2,15624000,325.5,PCM_24,train
0517_민속악_판소리,0517,민속악,판소리,심청가,240,12/8,Ab / Fm,경쾌한(2) | 도취된(2) | 리듬감 있는(4) | 명랑한(3) | 불안한(2) | 해학적인(2) | 향토적인(2) | 활기찬(2),306.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0517_민속악_판소리/0517_민속악_판소리_master.wav,48000,2,14724000,306.75,PCM_24,val
0519_민속악_판소리,0519,민속악,판소리,심청가,80,12/4,Ab / Fm,도취된(2) | 우울감 있는(2) | 절제된(2) | 해학적인(2),125.25,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0519_민속악_판소리/0519_민속악_판소리_master.wav,48000,2,6012000,125.25,PCM_24,train
0520_민속악_판소리,0520,민속악,판소리,심청가,240,12/8,Gb / Ebm,경쾌한(2) | 리듬감 있는(2) | 열정적인(2) | 유려한(2) | 조화로운(2) | 향토적인(2),212.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0520_민속악_판소리/0520_민속악_판소리_master.wav,48000,2,10212000,212.75,PCM_24,test
0521_민속악_판소리,0521,민속악,판소리,심청가,200,10/8,Gb / Ebm,경쾌한(2) | 리듬감 있는(4) | 신명난(2) | 표현적인(2),326.786,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0521_민속악_판소리/0521_민속악_판소리_master.wav,48000,2,15685715,326.786,PCM_24,test
0522_민속악_판소리,0522,민속악,판소리,심청가,200,10/8,Gb / Ebm,도취된(2) | 리듬감 있는(3) | 명랑한(4) | 생기 있는(2) | 표현적인(2) | 활기찬(2),104.7,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0522_민속악_판소리/0522_민속악_판소리_master.wav,48000,2,5025600,104.7,PCM_24,train
0523_민속악_판소리,0523,민속악,판소리,심청가,200,10/8,Gb / Ebm,경쾌한(4) | 리듬감 있는(2) | 명랑한(2) | 생기 있는(2) | 신나는(2) | 절제된(3) | 표현적인(2) | 활기찬(2),132.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0523_민속악_판소리/0523_민속악_판소리_master.wav,48000,2,6336000,132.0,PCM_24,train
0524_민속악_판소리,0524,민속악,판소리,심청가,140,12/8,Gb / Ebm,기품 있는(2) | 단아한(2) | 따뜻한(2) | 리듬감 있는(2) | 사색적인(2) | 서사적인(2) | 유려한(2) | 차분한(2) | 편안한(2) | 평화로운(2) | 표현적인(2) | 해학적인(2),235.286,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0524_민속악_판소리/0524_민속악_판소리_master.wav,48000,2,11293714,235.286,PCM_24,train
0525_민속악_판소리,0525,민속악,판소리,심청가,140,12/8,Gb / Ebm,경쾌한(2) | 긴장감 넘치는(2) | 불안한(3) | 우울감 있는(2) | 표현적인(2) | 해학적인(2),376.286,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0525_민속악_판소리/0525_민속악_판소리_master.wav,48000,2,18061714,376.286,PCM_24,train
0526_민속악_판소리,0526,민속악,판소리,심청가,140,12/8,Gb / Ebm,도취된(2) | 여유로운(2) | 표현적인(2) | 품위 있는(2) | 향토적인(2),179.143,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0526_민속악_판소리/0526_민속악_판소리_master.wav,48000,2,8598857,179.143,PCM_24,train
0527_민속악_판소리,0527,민속악,판소리,심청가,140,12/8,Gb / Ebm,경쾌한(3) | 리듬감 있는(2) | 우울감 있는(2),343.286,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0527_민속악_판소리/0527_민속악_판소리_master.wav,48000,2,16477715,343.286,PCM_24,val
0528_민속악_판소리,0528,민속악,판소리,심청가,140,12/8,Gb / Ebm,경쾌한(3) | 차분한(2) | 표현적인(2) | 해학적인(2),174.429,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0528_민속악_판소리/0528_민속악_판소리_master.wav,48000,2,8372571,174.429,PCM_24,train
0529_민속악_판소리,0529,민속악,판소리,심청가,140,12/8,Gb / Ebm,경쾌한(2) | 리듬감 있는(2) | 절제된(2),311.143,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0529_민속악_판소리/0529_민속악_판소리_master.wav,48000,2,14934857,311.143,PCM_24,train
0530_민속악_판소리,0530,민속악,판소리,심청가,140,12/8,B / Abm,도취된(2) | 부드러운(2) | 품위 있는(2),176.143,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0530_민속악_판소리/0530_민속악_판소리_master.wav,48000,2,8454857,176.143,PCM_24,test
0531_민속악_판소리,0531,민속악,판소리,심청가,160,12/8,Gb / Ebm,리듬감 있는(2) | 향토적인(2),24.868,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0531_민속악_판소리/0531_민속악_판소리_master.wav,48000,2,1193679,24.868,PCM_24,train
0532_민속악_판소리,0532,민속악,판소리,심청가,80,12/4,Ab / Fm,감상적인(2) | 도취된(3) | 서사적인(2),376.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0532_민속악_판소리/0532_민속악_판소리_master.wav,48000,2,18090000,376.875,PCM_24,train
0533_민속악_판소리,0533,민속악,판소리,심청가,80,12/4,Ab / Fm,리듬감 있는(3) | 명랑한(2) | 생기 있는(3) | 해학적인(2) | 향토적인(2),27.375,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0533_민속악_판소리/0533_민속악_판소리_master.wav,48000,2,1314000,27.375,PCM_24,train
0534_민속악_판소리,0534,민속악,판소리,심청가,80,12/4,Ab / Fm,경쾌한(2) | 다이내믹한(2) | 명랑한(2) | 절제된(2) | 표현적인(2),214.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0534_민속악_판소리/0534_민속악_판소리_master.wav,48000,2,10314000,214.875,PCM_24,train
0535_민속악_판소리,0535,민속악,판소리,심청가,80,12/4,Ab / Fm,다이내믹한(3) | 유려한(2) | 절제된(2) | 품위 있는(2) | 향토적인(2),356.625,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0535_민속악_판소리/0535_민속악_판소리_master.wav,48000,2,17118000,356.625,PCM_24,train
0536_민속악_판소리,0536,민속악,판소리,심청가,100,12/4,Ab / Fm,기품 있는(2) | 다정한(2) | 생기 있는(2) | 표현적인(2),342.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0536_민속악_판소리/0536_민속악_판소리_master.wav,48000,2,16416000,342.0,PCM_24,train
0537_민속악_판소리,0537,민속악,판소리,심청가,100,12/4,F / Dm,기품 있는(2) | 리듬감 있는(2) | 여유로운(3) | 해학적인(2),107.4,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0537_민속악_판소리/0537_민속악_판소리_master.wav,48000,2,5155200,107.4,PCM_24,val
0538_민속악_판소리,0538,민속악,판소리,심청가,100,12/4,Ab / Fm,우울감 있는(2) | 표현적인(2),363.6,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0538_민속악_판소리/0538_민속악_판소리_master.wav,48000,2,17452800,363.6,PCM_24,train
0539_민속악_판소리,0539,민속악,판소리,심청가,100,12/4,Ab / Fm,긴장감 넘치는(2) | 리듬감 있는(2) | 절제된(2) | 표현적인(2) | 품위 있는(2),208.2,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0539_민속악_판소리/0539_민속악_판소리_master.wav,48000,2,9993600,208.2,PCM_24,train
0540_민속악_판소리,0540,민속악,판소리,심청가,80,12/4,Ab / Fm,리듬감 있는(3) | 생기 있는(2) | 우울감 있는(2) | 유려한(2) | 차분한(2),142.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0540_민속악_판소리/0540_민속악_판소리_master.wav,48000,2,6858000,142.875,PCM_24,train
0541_민속악_판소리,0541,민속악,판소리,심청가,100,12/4,Ab / Fm,경쾌한(3) | 리듬감 있는(4) | 명랑한(2) | 진지한(2),114.3,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0541_민속악_판소리/0541_민속악_판소리_master.wav,48000,2,5486400,114.3,PCM_24,train
0542_민속악_판소리,0542,민속악,판소리,심청가,80,12/4,Ab / Fm,경쾌한(3) | 도취된(2) | 리듬감 있는(2) | 부드러운(2) | 생기 있는(3) | 유쾌한(2) | 진지한(2),363.375,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0542_민속악_판소리/0542_민속악_판소리_master.wav,48000,2,17442000,363.375,PCM_24,train
0543_민속악_판소리,0543,민속악,판소리,심청가,100,12/4,Ab / Fm,다정한(2) | 리듬감 있는(2) | 유쾌한(2) | 절제된(2) | 표현적인(2),106.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0543_민속악_판소리/0543_민속악_판소리_master.wav,48000,2,5112000,106.5,PCM_24,train
0544_민속악_판소리,0544,민속악,판소리,심청가,80,12/4,Ab / Fm,경쾌한(2) | 리듬감 있는(3) | 향토적인(2),357.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0544_민속악_판소리/0544_민속악_판소리_master.wav,48000,2,17172000,357.75,PCM_24,train
0545_민속악_판소리,0545,민속악,판소리,심청가,80,12/4,Ab / Fm,경쾌한(2) | 명랑한(2) | 열정적인(2) | 절제된(2) | 품위 있는(2),115.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0545_민속악_판소리/0545_민속악_판소리_master.wav,48000,2,5562000,115.875,PCM_24,train
0546_민속악_판소리,0546,민속악,판소리,심청가,80,12/4,Ab / Fm,차분한(2) | 표현적인(2),360.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0546_민속악_판소리/0546_민속악_판소리_master.wav,48000,2,17280000,360.0,PCM_24,train
0547_민속악_판소리,0547,민속악,판소리,심청가,80,12/4,Ab / Fm,부드러운(2) | 표현적인(3) | 품위 있는(2),349.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0547_민속악_판소리/0547_민속악_판소리_master.wav,48000,2,16794000,349.875,PCM_24,test
0548_민속악_판소리,0548,민속악,판소리,심청가,80,12/4,Ab / Fm,경쾌한(2) | 기품 있는(2) | 리듬감 있는(2) | 여유로운(2) | 평화로운(2) | 표현적인(2),276.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0548_민속악_판소리/0548_민속악_판소리_master.wav,48000,2,13284000,276.75,PCM_24,train
0549_민속악_판소리,0549,민속악,판소리,심청가,80,12/4,Ab / Fm,리듬감 있는(2) | 우울감 있는(2),493.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0549_민속악_판소리/0549_민속악_판소리_master.wav,48000,2,23688000,493.5,PCM_24,train
0551_민속악_판소리,0551,민속악,판소리,흥보가,80,12/4,F / Dm,쓸쓸한(2) | 어두운(2) | 우울감 있는(2) | 우울한(3) | 유려한(2) | 조화로운(2) | 차분한(3) | 품위 있는(2),324.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0551_민속악_판소리/0551_민속악_판소리_master.wav,48000,2,15552000,324.0,PCM_24,train
0552_민속악_판소리,0552,민속악,판소리,흥보가,120,18/8,F / Dm,비통한(2) | 쓸쓸한(2) | 애절한(2) | 우울감 있는(2) | 표현적인(2),108.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/val/source/0552_민속악_판소리/0552_민속악_판소리_master.wav,48000,2,5208000,108.5,PCM_24,train
0553_민속악_판소리,0553,민속악,판소리,흥보가,80,12/4,F / Dm,서사적인(2) | 진지한(2) | 차분한(2),196.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0553_민속악_판소리/0553_민속악_판소리_master.wav,48000,2,9450000,196.875,PCM_24,train
0554_민속악_판소리,0554,민속악,판소리,흥보가,140,12/8,F / Dm,리듬감 있는(2) | 신명난(2) | 여유로운(2) | 진지한(3) | 차분한(3),92.571,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0554_민속악_판소리/0554_민속악_판소리_master.wav,48000,2,4443428,92.571,PCM_24,train
0555_민속악_판소리,0555,민속악,판소리,흥보가,120,18/8,F / Dm,긴장감 넘치는(2) | 표현적인(2),108.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0555_민속악_판소리/0555_민속악_판소리_master.wav,48000,2,5208000,108.5,PCM_24,train
0556_민속악_판소리,0556,민속악,판소리,흥보가,80,12/4,F / Dm,시적인(2) | 여유로운(2) | 진지한(2) | 표현적인(2),133.875,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0556_민속악_판소리/0556_민속악_판소리_master.wav,48000,2,6426000,133.875,PCM_24,train
0557_민속악_판소리,0557,민속악,판소리,흥보가,80,12/4,F / Dm,슬픈(2) | 애절한(2) | 우울감 있는(2) | 우울한(2) | 절제된(2) | 진지한(3) | 차분한(2),363.75,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0557_민속악_판소리/0557_민속악_판소리_master.wav,48000,2,17460000,363.75,PCM_24,train
0558_민속악_판소리,0558,민속악,판소리,흥보가,140,12/8,F / Dm,도취된(2) | 여유로운(2) | 진지한(2) | 표현적인(2),362.571,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0558_민속악_판소리/0558_민속악_판소리_master.wav,48000,2,17403429,362.571,PCM_24,train
0560_민속악_판소리,0560,민속악,판소리,흥보가,120,18/8,F / Dm,비통한(2) | 슬픈(3) | 쓸쓸한(2) | 엄숙한(3) | 우울감 있는(2) | 절제된(2) | 진지한(3) | 침울한(2) | 표현적인(2),216.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0560_민속악_판소리/0560_민속악_판소리_master.wav,48000,2,10392000,216.5,PCM_24,train
0561_민속악_판소리,0561,민속악,판소리,흥보가,200,12/8,F / Dm,리듬감 있는(3) | 우울감 있는(3) | 조화로운(2),239.7,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0561_민속악_판소리/0561_민속악_판소리_master.wav,48000,2,11505600,239.7,PCM_24,train
0562_민속악_판소리,0562,민속악,판소리,흥보가,120,18/8,F / Dm,그리운(2) | 쓸쓸한(3) | 애절한(2) | 열정적인(2) | 유려한(2) | 조화로운(3) | 표현적인(2),144.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0562_민속악_판소리/0562_민속악_판소리_master.wav,48000,2,6936000,144.5,PCM_24,train
0563_민속악_판소리,0563,민속악,판소리,흥보가,80,12/4,F / Dm,비통한(2) | 사색적인(2) | 서사적인(2) | 슬픈(3) | 쓸쓸한(3) | 애절한(3) | 침울한(3) | 표현적인(2),135.0,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0563_민속악_판소리/0563_민속악_판소리_master.wav,48000,2,6480000,135.0,PCM_24,val
0564_민속악_판소리,0564,민속악,판소리,흥보가,120,18/8,F / Dm,애절한(2) | 엄숙한(2) | 우울감 있는(2) | 절제된(3) | 진지한(2) | 향수 어린(2) | 향토적인(2),198.5,7,"['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']","['가야금', '거문고', '대금', '소리북', '아쟁', '피리', '해금']",True,data/extracted/train/source/0564_민속악_판소리/0564_민속악_판소리_master.wav,48000,2,9528000,198.5,PCM_24,train
